age,domain,current_job,degree,cs_bg,experience,avg_time,holidays,week_back,city,graduated,salary,mui,redux,flutter,node,jest,sql,dart,linux,bootstrap,typescipt,vim,mysql,opencv,communication,aws,react,api,ajax,express,jwt,javascript,git,typescript,nginx,tailwindcss,vercel,python,mongodb,firebase,postman,angular,next,html,tailwind,docker,nest,nodejs,cnn,mongoose,hasura,graphql,django,jquery
26,MERN Stack,React Developer,Degree,No,Yes [ Non IT industry ],8.5,Yes,7,Bangalore,Yes,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22,MERN Stack,Python developer,Degree,No,No,11.6,No,7,Calicut,Yes,5.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22,MERN Stack,MERN Stack developer,No Degree,No,No,13.5,Yes,1,Nagercoil,Yes,5.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
21,Machine Learning,React Native developer,Degree,Yes,No,7.0,Yes,2,Chandigarh,Yes,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
19,Flutter,Data Engineer,Degree,Yes,No,12.1,No,6,Others,Yes,5.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Flutter,Software Developer,Degree,No,Yes [ Non IT industry ],16.0,No,4,Others,Yes,5.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Web Development with Django,Software Developer,Diploma,No,No,12.8,Yes,0,Others,Yes,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25,MERN Stack,MERN Stack developer,Degree,Yes,No,12.6,Yes,3,WFH,No,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,MERN Stack,Machine Learning Engineer,No Degree,No,No,12.9,Yes,6,Bangalore,Yes,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23,Flutter,Python + Angular Developer,No Degree,No,No,11.9,No,7,WFH,Yes,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,Python + Angular Developer,Degree,No,No,7.0,Yes,0,Chennai,Yes,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
19,Machine Learning,Flutter developer,No Degree,No,No,16.0,No,1,Manjeri,Yes,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,MERN Stack,Flutter developer,No Degree,No,No,11.7,No,6,WFH,Yes,5.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,MERN Stack,Machine Learning Engineer,Degree,No,No,7.0,Yes,5,Manjeri,Yes,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,Flutter,Full Stack Developer,Degree,No,No,13.4,Yes,7,Others,No,6.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24,MERN Stack,Full Stack Developer,No Degree,No,No,8.9,No,1,Bangalore,Yes,4.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
20,MERN Stack,Machine Learning Engineer,Degree,No,No,11.5,No,7,WFH,No,3.8,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,Web Development with Django,Full Stack Developer,Diploma,No,No,12.2,No,5,Bangalore,Yes,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Jr Nodejs Developer,Degree,No,Yes [ Non IT industry ],11.7,No,6,Ernakulam,Yes,3.6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Software Developer,Degree,Yes,Bca dropout ,7.6,Yes,3,Hyderabad,Yes,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20,MERN Stack,Machine Learning Engineer,Degree,No,No,14.2,No,3,WFH,Yes,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,Full stack engineer,Degree,No,Yes [ Non IT industry ],10.5,No,5,Others,Yes,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
19,Machine Learning,React Developer,Degree,No,No,7.0,No,7,WFH,No,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23,MERN Stack,React Native developer,Degree,No,No,11.5,Yes,1,WFH,No,6.7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,Flutter,Flutter Developer,Diploma,No,Yes [ Non IT industry ],10.9,Yes,6,WFH,Yes,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,MERN Stack,Flutter developer,Degree,No,No,12.5,Yes,4,Bangalore,Yes,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24,Go,Flutter developer,Degree,No,No,7.0,Yes,4,WFH,Yes,2.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Web Development with Django,Data Engineer,No Degree,Yes,No,12.1,Yes,1,Nagercoil,Yes,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,Full Stack Developer,Degree,No,Bca dropout ,9.7,Yes,7,Bangalore,Yes,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27,Web Development with Django,Full Stack Developer,No Degree,No,No,9.8,Yes,3,Pune,Yes,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,MEAN Stack,Angular Developer,Degree,No,Yes [ Non IT industry ],15.4,Yes,2,Bangalore,Yes,7.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19,Web Development with Django,Flutter developer,Degree,Yes,No,11.5,No,7,Bangalore,Yes,6.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31,Machine Learning,Software Engineer,No Degree,Yes,Yes [ Non IT industry ],12.6,Yes,6,WFH,Yes,6.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Angular Developer,Degree,Yes,No,12.8,Yes,0,Bangalore,No,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24,Web Development with Django,Python developer,Diploma,Yes,No,16.0,Yes,6,WFH,Yes,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22,MERN Stack,Angular Developer,No Degree,Yes,No,10.5,Yes,3,Chennai,Yes,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,Flutter,Golang Developer,Degree,Yes,Yes [ Non IT industry ],15.9,Yes,5,Pune,No,5.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Full Stack Developer,Diploma,No,No,12.4,Yes,7,Trivandrum,Yes,7.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Web Development with Django,Software Engineer,Degree,No,No,9.7,Yes,7,Manjeri,Yes,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
21,MERN Stack,Machine Learning Engineer,Degree,No,Yes [ Non IT industry ],14.5,Yes,0,Pune,Yes,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,Web Development with Django,Machine Learning Engineer,No Degree,Yes,No,9.8,Yes,6,WFH,Yes,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
21,Go,Full Stack Developer,Degree,Yes,Bca dropout ,12.7,No,6,Manjeri,Yes,4.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
24,MERN Stack,Full Stack Developer,Degree,Yes,Yes [ Non IT industry ],15.5,No,3,Nagercoil,No,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Web Development with Django,MERN Stack developer,Degree,No,No,7.0,Yes,7,Manjeri,Yes,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27,Web Development with Django,Machine Learning Engineer,No Degree,No,No,12.1,Yes,7,Bangalore,Yes,2.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
25,MERN Stack,Machine Learning Engineer,No Degree,No,No,16.0,No,7,Bangalore,No,6.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
22,Go,Software Developer,Degree,No,No,16.0,Yes,5,Kochi,Yes,2.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Data Engineer,Degree,Yes,Yes [ Non IT industry ],13.7,No,0,Manjeri,Yes,5.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
19,MEAN Stack,Nest js developer,Degree,Yes,Yes [ Non IT industry ],11.7,No,4,Calicut,Yes,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,Flutter,Golang Developer,Diploma,No,Yes [ Non IT industry ],12.3,Yes,7,Bangalore,No,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22,MEAN Stack,Flutter development,Degree,No,No,11.2,No,1,Others,No,7.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,Python + Angular Developer,No Degree,Yes,No,12.7,Yes,4,Kochi,Yes,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
24,MERN Stack,Flutter developer,Degree,No,No,7.3,Yes,7,Hyderabad,Yes,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
21,MERN Stack,Flutter developer,Degree,No,No,15.8,No,5,Ernakulam,Yes,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,MEAN Stack,Python developer,Degree,No,No,12.6,Yes,3,Chandigarh,Yes,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Flutter,Full Stack Developer,Degree,No,Yes [ Non IT industry ],7.0,Yes,6,Kochi,Yes,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEAN Stack,Full Stack Developer,Degree,Yes,No,15.0,No,7,Kochi,Yes,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Web Development with Django,Jr Nodejs Developer,No Degree,No,No,15.5,Yes,4,Manjeri,Yes,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,MERN Stack developer,Degree,No,No,14.0,No,3,Hyderabad,Yes,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20,MERN Stack,Python developer,Degree,No,No,16.0,Yes,7,Hyderabad,Yes,5.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
20,MERN Stack,Machine Learning Engineer,Degree,Yes,No,14.8,No,7,Bangalore,Yes,6.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
20,MEAN Stack,React Developer,Degree,No,No,9.2,No,1,Manjeri,Yes,3.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
26,MEAN Stack,Data Engineer,Degree,No,No,16.0,No,6,Bangalore,Yes,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,MERN Stack,Full stack engineer,Degree,No,No,12.6,Yes,3,Hyderabad,Yes,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,Flutter,Full Stack Developer,Degree,No,Bca dropout ,12.7,No,3,Chennai,Yes,3.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,Machine Learning,Nest js developer,Degree,No,No,12.9,No,0,Kochi,Yes,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24,MERN Stack,Flutter Developer,Degree,No,Yes [ Non IT industry ],16.0,Yes,6,Coimbatore,Yes,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,MERN Stack,Full Stack Developer,Degree,Yes,No,10.7,No,6,Calicut,Yes,6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,MERN Stack developer,Degree,Yes,No,16.0,No,1,Hyderabad,No,7.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27,Flutter,Full stack engineer,No Degree,No,Yes [ Non IT industry ],10.7,Yes,5,Hyderabad,Yes,6.7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,Web Development with Django,MERN Stack developer,Degree,No,No,14.3,Yes,7,Kochi,Yes,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,Flutter,Full Stack Developer,Degree,No,Yes [ Non IT industry ],8.9,Yes,7,Manjeri,Yes,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19,MERN Stack,Angular Developer,Diploma,No,No,13.2,No,3,Kochi,Yes,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
25,MEAN Stack,Flutter developer,Degree,Yes,No,11.6,Yes,6,Ernakulam,Yes,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
23,MERN Stack,Data Engineer,Degree,No,No,15.2,Yes,3,WFH,No,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,MERN Stack,Angular Developer,No Degree,No,No,13.4,Yes,3,WFH,Yes,7.4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20,Flutter,Angular Developer,Degree,No,No,11.2,No,3,WFH,Yes,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26,MERN Stack,Software Engineer,Degree,Yes,No,9.0,Yes,2,Bangalore,Yes,5.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22,Web Development with Django,Python + Angular Developer,No Degree,No,No,15.5,No,7,Nagercoil,Yes,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,Flutter,MERN Stack developer,Degree,No,No,15.1,No,5,Manjeri,Yes,3.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
27,Machine Learning,MERN Stack developer,Degree,No,No,9.8,No,3,Bangalore,Yes,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,Flutter,React Developer,Degree,Yes,No,7.5,Yes,2,Trivandrum,Yes,2.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,MERN Stack,Golang Developer,Degree,Yes,No,13.3,Yes,6,Bangalore,Yes,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
20,MERN Stack,MERN Stack developer,No Degree,No,No,16.0,Yes,4,Pune,Yes,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26,MERN Stack,Golang Developer,Degree,Yes,No,9.5,Yes,0,Others,Yes,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
22,MEAN Stack,Angular Developer,Degree,No,No,7.3,No,7,Pune,Yes,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,Full stack engineer,Degree,Yes,No,12.7,Yes,5,WFH,Yes,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
19,Flutter,MERN Stack developer,Degree,No,No,7.5,No,2,Bangalore,Yes,5.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,MERN Stack,Software Developer,Degree,Yes,No,14.7,Yes,5,Manjeri,Yes,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,MERN Stack,Full stack engineer,Degree,Yes,Yes [ Non IT industry ],11.5,Yes,2,Bangalore,Yes,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
24,Web Development with Django,MERN Stack developer,No Degree,No,No,13.1,Yes,6,WFH,Yes,5.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
22,MERN Stack,Python + Angular Developer,Degree,Yes,No,12.8,Yes,2,Manjeri,Yes,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,MERN Stack,MERN Stack developer,Degree,No,No,12.6,Yes,3,WFH,Yes,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
22,MERN Stack,Software Engineer,Degree,No,No,11.4,Yes,3,Chennai,No,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,Web Development with Django,Flutter developer,Degree,No,No,16.0,No,5,Bangalore,No,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
23,MEAN Stack,Flutter Developer,No Degree,No,No,16.0,Yes,0,Bangalore,Yes,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,Web Development with Django,React Developer,Diploma,No,Yes [ Non IT industry ],11.7,Yes,0,WFH,Yes,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,MERN Stack,React Developer,Degree,Yes,No,11.2,Yes,5,WFH,Yes,5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
24,Web Development with Django,Angular Developer,Diploma,Yes,No,7.6,Yes,6,Hyderabad,Yes,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,MERN Stack,Full Stack Developer,Degree,Yes,No,13.3,Yes,7,Chennai,Yes,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,React Developer,Degree,No,No,10.6,Yes,6,Bangalore,Yes,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
