age,domain,current_job,degree,cs_bg,experience,avg_time,holidays,week_back,city,skills,graduated,salary,mui,redux,flutter,node,jest,sql,dart,linux,bootstrap,typescipt,vim,mysql,opencv,communication,aws,react,api,ajax,express,jwt,javascript,git,typescript,nginx,tailwindcss,vercel,python,mongodb,firebase,postman,angular,next,html,tailwind,docker,nest,nodejs,cnn,mongoose,hasura,graphql,go,django,jquery
22,MERN Stack,Golang Developer,No Degree,Yes,Bca dropout ,12.7,Yes,2,Hyderabad,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",Yes,2.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,MEAN Stack,Python developer,Diploma,Yes,No,10.3,Yes,7,Hyderabad,"Dart,Api integration,",Yes,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
23,Web Development with Django,React Developer,Degree,No,No,8.0,Yes,4,Trivandrum,"Python, HTML, CSS, Deep Learning, OpenCV, CNN, Computer Vision",Yes,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
19,Web Development with Django,Flutter developer,Degree,Yes,No,10.9,Yes,0,Ernakulam,"React, Node, Html, CSS, Mongodb",Yes,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
26,MERN Stack,Flutter Developer,Degree,No,No,10.7,Yes,6,Bangalore,"Html,CSS",Yes,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
30,MERN Stack,Golang Developer,Diploma,Yes,No,16.0,Yes,6,WFH,"Html,CSS",Yes,3.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29,Machine Learning,Software Engineer,Degree,No,No,7.3,Yes,5,Hyderabad,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",Yes,6.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
21,MERN Stack,React Developer,Diploma,No,No,8.9,Yes,4,Bangalore,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",Yes,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,Machine Learning,Flutter developer,Diploma,No,No,12.5,Yes,1,Others,"React, Node, Html, CSS, SCSS, Next",Yes,4.0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,Web Development with Django,Flutter developer,Degree,No,No,13.3,Yes,1,WFH,"React,node js , nest js , express js , jest,go etc",Yes,5.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,Web Development with Django,Angular Developer,Degree,Yes,No,15.4,Yes,7,WFH,"React, Node js, html, css, bootstrap, git, Ms office, Mysql, mongodb, express js.",Yes,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,MERN Stack,Flutter Developer,Degree,No,Yes [ Non IT industry ],12.1,Yes,5,Pune,"Go, SQL, HTML, CSS",Yes,5.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27,MERN Stack,Angular Developer,No Degree,No,No,10.3,No,2,Bangalore,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",Yes,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,Flutter,Flutter development,Degree,No,No,8.2,Yes,7,Kochi,"React js ,React query",Yes,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Full Stack Developer,Diploma,No,Bca dropout ,14.1,Yes,5,Manjeri,"React, Node, Html, CSS, SCSS, Next",No,5.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23,Machine Learning,Full Stack Developer,Degree,No,No,12.3,Yes,6,WFH,"React, Node js, html, css, bootstrap, git, Ms office, Mysql, mongodb, express js.",No,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
23,Web Development with Django,MERN Stack developer,Degree,Yes,No,7.0,No,3,WFH,HTML CSS React,Yes,4.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,MERN Stack,Machine Learning Engineer,Degree,No,No,16.0,Yes,7,Chennai,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
24,MERN Stack,Full stack engineer,Degree,Yes,No,16.0,Yes,4,Bangalore,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
26,MERN Stack,React Developer,Degree,No,Yes [ Non IT industry ],8.5,Yes,7,Bangalore,"Python, Django, SQL, Git, AWS, Digital Ocean, HTML, CSS, React, Data Structure, Communication ",Yes,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
22,MERN Stack,Python developer,Degree,No,No,11.6,No,7,Calicut,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",Yes,5.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
22,MERN Stack,MERN Stack developer,No Degree,No,No,13.5,Yes,1,Nagercoil,"Angular, Express, Node, javascript, MongoDB, Html, css",Yes,5.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
21,Machine Learning,React Native developer,Degree,Yes,No,7.0,Yes,2,Chandigarh,"Python, Django, SQL, Git, AWS, Digital Ocean, HTML, CSS, React, Data Structure, Communication ",Yes,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
19,Flutter,Data Engineer,Degree,Yes,No,12.1,No,6,Others,"React, Node, Html, CSS, Mongodb",Yes,5.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,Flutter,Software Developer,Degree,No,Yes [ Non IT industry ],16.0,No,4,Others,"React js ,React query",Yes,5.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,Web Development with Django,Software Developer,Diploma,No,No,12.8,Yes,0,Others,"Flutter, firbase, API",Yes,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
25,MERN Stack,MERN Stack developer,Degree,Yes,No,12.6,Yes,3,WFH,"React,Node,HTML,CSS,Java Script,Redux,JQuery,",No,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26,MERN Stack,Machine Learning Engineer,No Degree,No,No,12.9,Yes,6,Bangalore,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",Yes,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,Flutter,Python + Angular Developer,No Degree,No,No,11.9,No,7,WFH,"Python, Django, SQL, Git, AWS, Digital Ocean, HTML, CSS, React, Data Structure, Communication ",Yes,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,Python + Angular Developer,Degree,No,No,7.0,Yes,0,Chennai,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",Yes,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
19,Machine Learning,Flutter developer,No Degree,No,No,16.0,No,1,Manjeri,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,MERN Stack,Flutter developer,No Degree,No,No,11.7,No,6,WFH,"Html, Css, Javascript, Node.Js,Mongo db, Redux, React. Js, React Neative",Yes,5.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
19,MERN Stack,Machine Learning Engineer,Degree,No,No,7.0,Yes,5,Manjeri,"Dart,Api integration,",Yes,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,Flutter,Full Stack Developer,Degree,No,No,13.4,Yes,7,Others,"Dart,Api integration,",No,6.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,Full Stack Developer,No Degree,No,No,8.9,No,1,Bangalore,"React, Node, Html, CSS, SCSS, Next",Yes,4.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
20,MERN Stack,Machine Learning Engineer,Degree,No,No,11.5,No,7,WFH,"Python, Django, SQL, Git, AWS, Digital Ocean, HTML, CSS, React, Data Structure, Communication ",No,3.8,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,Web Development with Django,Full Stack Developer,Diploma,No,No,12.2,No,5,Bangalore,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",Yes,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Jr Nodejs Developer,Degree,No,Yes [ Non IT industry ],11.7,No,6,Ernakulam,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,3.6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MERN Stack,Software Developer,Degree,Yes,Bca dropout ,7.6,Yes,3,Hyderabad,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",Yes,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
20,MERN Stack,Machine Learning Engineer,Degree,No,No,14.2,No,3,WFH,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,Full stack engineer,Degree,No,Yes [ Non IT industry ],10.5,No,5,Others,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
19,Machine Learning,React Developer,Degree,No,No,7.0,No,7,WFH,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",No,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,React Native developer,Degree,No,No,11.5,Yes,1,WFH,"React,node,js,typescript,expresses,mongodb,html,css,tailwind css, ",No,6.7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,Flutter,Flutter Developer,Diploma,No,Yes [ Non IT industry ],10.9,Yes,6,WFH,"Html,CSS",Yes,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
21,MERN Stack,Flutter developer,Degree,No,No,12.5,Yes,4,Bangalore,"React js ,React query",Yes,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24,Go,Flutter developer,Degree,No,No,7.0,Yes,4,WFH,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",Yes,2.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,Web Development with Django,Data Engineer,No Degree,Yes,No,12.1,Yes,1,Nagercoil,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,Full Stack Developer,Degree,No,Bca dropout ,9.7,Yes,7,Bangalore,"React, Node, Html, CSS, Mongodb",Yes,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
27,Web Development with Django,Full Stack Developer,No Degree,No,No,9.8,Yes,3,Pune,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27,MEAN Stack,Angular Developer,Degree,No,Yes [ Non IT industry ],15.4,Yes,2,Bangalore,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",Yes,7.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
19,Web Development with Django,Flutter developer,Degree,Yes,No,11.5,No,7,Bangalore,"React,Node,HTML,CSS,Java Script,Redux,JQuery,",Yes,6.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
31,Machine Learning,Software Engineer,No Degree,Yes,Yes [ Non IT industry ],12.6,Yes,6,WFH,"Html, Css, Javascript, Node.Js,Mongo db, Redux, React. Js, React Neative",Yes,6.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Angular Developer,Degree,Yes,No,12.8,Yes,0,Bangalore,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",No,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24,Web Development with Django,Python developer,Diploma,Yes,No,16.0,Yes,6,WFH,"Flutter,iOS, react, django ",Yes,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
22,MERN Stack,Angular Developer,No Degree,Yes,No,10.5,Yes,3,Chennai,"React, Node, Html, CSS, Mongodb",Yes,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,Flutter,Golang Developer,Degree,Yes,Yes [ Non IT industry ],15.9,Yes,5,Pune,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",No,5.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MERN Stack,Full Stack Developer,Diploma,No,No,12.4,Yes,7,Trivandrum,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,7.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,Web Development with Django,Software Engineer,Degree,No,No,9.7,Yes,7,Manjeri,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
21,MERN Stack,Machine Learning Engineer,Degree,No,Yes [ Non IT industry ],14.5,Yes,0,Pune,"Flutter,iOS, react, django ",Yes,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,Web Development with Django,Machine Learning Engineer,No Degree,Yes,No,9.8,Yes,6,WFH,"Python, Django, SQL, Git, AWS, Digital Ocean, HTML, CSS, React, Data Structure, Communication ",Yes,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
21,Go,Full Stack Developer,Degree,Yes,Bca dropout ,12.7,No,6,Manjeri,"Flutter,iOS, react, django ",Yes,4.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
24,MERN Stack,Full Stack Developer,Degree,Yes,Yes [ Non IT industry ],15.5,No,3,Nagercoil,"Html,CSS",No,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,Web Development with Django,MERN Stack developer,Degree,No,No,7.0,Yes,7,Manjeri,"Html,CSS",Yes,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
27,Web Development with Django,Machine Learning Engineer,No Degree,No,No,12.1,Yes,7,Bangalore,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,2.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
25,MERN Stack,Machine Learning Engineer,No Degree,No,No,16.0,No,7,Bangalore,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",No,6.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
22,Go,Software Developer,Degree,No,No,16.0,Yes,5,Kochi,"React,Python,SQL,Django,Html,Css",Yes,2.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Data Engineer,Degree,Yes,Yes [ Non IT industry ],13.7,No,0,Manjeri,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,5.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
19,MEAN Stack,Nest js developer,Degree,Yes,Yes [ Non IT industry ],11.7,No,4,Calicut,"React, Node, Html, CSS, SCSS, Next",Yes,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
25,Flutter,Golang Developer,Diploma,No,Yes [ Non IT industry ],12.3,Yes,7,Bangalore,"React,node js , nest js , express js , jest,go etc",No,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
22,MEAN Stack,Flutter development,Degree,No,No,11.2,No,1,Others,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",No,7.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,Python + Angular Developer,No Degree,Yes,No,12.7,Yes,4,Kochi,"React,Node,HTML,CSS,Java Script,Redux,JQuery,",Yes,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
24,MERN Stack,Flutter developer,Degree,No,No,7.3,Yes,7,Hyderabad,"Angular, Express, Node, javascript, MongoDB, Html, css",Yes,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
21,MERN Stack,Flutter developer,Degree,No,No,15.8,No,5,Ernakulam,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",Yes,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,MEAN Stack,Python developer,Degree,No,No,12.6,Yes,3,Chandigarh,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,Flutter,Full Stack Developer,Degree,No,Yes [ Non IT industry ],7.0,Yes,6,Kochi,"Html, Css, Javascript, Node.Js,Mongo db, Redux, React. Js, React Neative",Yes,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,MEAN Stack,Full Stack Developer,Degree,Yes,No,15.0,No,7,Kochi,"React, Node js, html, css, bootstrap, git, Ms office, Mysql, mongodb, express js.",Yes,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,Web Development with Django,Jr Nodejs Developer,No Degree,No,No,15.5,Yes,4,Manjeri,"Html,CSS",Yes,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,MERN Stack developer,Degree,No,No,14.0,No,3,Hyderabad,"React,Python,SQL,Django,Html,Css",Yes,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
20,MERN Stack,Python developer,Degree,No,No,16.0,Yes,7,Hyderabad,"React,node,js,typescript,expresses,mongodb,html,css,tailwind css, ",Yes,5.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
